city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,stock_hour6_22_cnt,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level,sale_00h,stock_00h,sale_01h,stock_01h,sale_02h,stock_02h,sale_03h,stock_03h,sale_04h,stock_04h,sale_05h,stock_05h,sale_06h,stock_06h,sale_07h,stock_07h,sale_08h,stock_08h,sale_09h,stock_09h,sale_10h,stock_10h,sale_11h,stock_11h,sale_12h,stock_12h,sale_13h,stock_13h,sale_14h,stock_14h,sale_15h,stock_15h,sale_16h,stock_16h,sale_17h,stock_17h,sale_18h,stock_18h,sale_19h,stock_19h,sale_20h,stock_20h,sale_21h,stock_21h,sale_22h,stock_22h,sale_23h,stock_23h
0,135,3,11,35,71,829,2024-06-03,0.8,0,0.944,0,1,2.8465,23.54,73.77,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0
12,138,6,20,50,170,6,2024-05-25,1.5,0,0.549,1,1,1.4372,24.47,72.21,2.14,0.0,1,0.1,1,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.2,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.2,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
12,138,6,4,28,149,215,2024-04-14,0.0,16,0.777999997138977,1,1,4.7579,19.02,84.11,2.56,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,138,2,30,75,191,699,2024-06-16,0.8,0,0.936,1,0,6.4592,27.91,83.57,2.0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.2,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,140,6,4,53,58,23,2024-04-01,0.0,16,1.0,0,0,3.5641,15.88,80.17,1.4,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,140,5,16,27,100,293,2024-05-16,0.6,6,1.0,0,0,1.9433,23.38,70.48,1.51,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.2,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,142,6,20,50,59,166,2024-05-12,1.3,0,1.0,1,0,1.0907,22.3,70.94,1.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.4,0,0.2,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0
0,144,6,20,58,172,127,2024-06-11,0.7,0,0.948,0,0,5.6894,25.28,76.47,1.64,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
0,145,5,18,80,86,12,2024-03-31,0.8,1,0.873,1,1,1.8228,15.47,83.14,1.46,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1
0,146,6,10,33,83,253,2024-06-19,0.4,0,0.799,0,1,14.1908,26.03,82.89,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,146,5,16,25,103,296,2024-04-20,0.5,7,0.806,1,1,1.8065,18.32,75.02,2.15,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,146,6,4,53,77,774,2024-04-20,0.5,11,1.0,1,0,1.8065,18.32,75.02,2.15,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,146,6,4,53,77,774,2024-05-17,0.2,0,1.0,0,0,0.6131,22.8,70.39,2.11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0
0,147,6,8,29,113,201,2024-06-06,0.9,9,1.0,0,0,1.2084,24.89,78.03,1.44,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.0,0,0.1,0,0.4,0,0.1,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,148,2,0,19,135,53,2024-04-27,0.6,0,1.0,1,0,3.007,20.03,80.42,1.48,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,148,6,20,58,74,728,2024-06-18,0.5,8,1.0,0,0,12.9716,26.47,84.89,1.66,0.1,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
0,152,5,16,25,103,631,2024-04-27,1.67,0,0.966,1,0,3.4887,19.47,83.78,1.62,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.4,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,0.0,0,0.07,0,0.0,0,0.1,0,0.0,0,0.1,0
0,154,5,16,27,98,291,2024-06-13,0.6,0,1.0,0,0,7.2214,26.46,79.5,1.52,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,154,6,4,53,58,578,2024-06-02,1.7,9,0.908,1,1,1.764,23.6,69.71,1.52,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.2,0,0.6,0,0.4,0,0.2,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,155,2,29,76,60,580,2024-05-11,1.2,0,0.948,1,1,2.1751,21.67,71.76,1.35,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,0.1,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0
0,157,5,16,25,103,296,2024-06-17,0.7,3,0.851,0,1,7.8801,27.25,77.97,1.57,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.2,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,159,6,10,38,173,682,2024-06-13,0.6,0,0.605,0,1,7.0204,26.51,79.14,1.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,162,6,20,50,229,847,2024-04-05,0.2,0,1.0,1,0,1.7078,17.05,72.2,1.41,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,165,6,4,28,216,71,2024-05-08,0.5,0,0.893,0,1,0.8384,21.66,64.55,1.68,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0
0,167,5,15,42,89,58,2024-06-23,0.6,0,1.0,1,0,10.2588,26.98,84.75,1.32,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,168,6,4,28,168,554,2024-05-16,0.9,10,0.984,0,0,2.0523,23.75,68.14,1.49,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.3,0,0.2,0,0.0,0,0.3,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,173,6,4,28,81,19,2024-05-25,3.2,0,1.0,1,0,1.0091,23.76,66.95,1.98,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.2,0,1.6,0,0.2,0,0.4,0,0.1,0,0.0,0,0.0,0,0.3,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
0,174,6,10,33,83,253,2024-06-16,1.4,3,0.799,1,1,8.0346,27.05,80.6,1.46,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.4,0,0.2,0,0.0,0,0.3,0,0.1,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.1,1,0.0,1
0,174,6,20,50,24,300,2024-05-28,6.4,0,1.0,0,0,1.1369,22.76,67.31,1.62,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.2,0,0.6,0,0.8,0,0.7,0,0.8,0,0.6,0,0.5,0,0.3,0,0.1,0,0.4,0,0.3,0,0.3,0,0.4,0,0.1,0,0.1,0,0.1,0,0.0,0,0.1,0,0.0,0
0,176,6,8,29,113,77,2024-05-03,0.7,0,0.883,1,1,2.0389,20.86,75.73,1.27,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0
0,177,0,28,72,154,834,2024-04-28,1.0,10,1.0,1,0,3.1535,20.66,76.54,1.78,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.3,0,0.2,0,0.1,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,178,6,20,58,172,17,2024-06-06,0.5,7,1.0,0,0,0.8064,25.35,73.07,1.78,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,179,2,31,79,128,387,2024-05-17,0.9,0,0.906,0,1,0.6136,22.8,70.42,2.11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.2,0,0.1,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0
0,181,6,21,61,223,93,2024-04-19,0.5,0,1.0,0,0,1.2851,18.38,74.99,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0
0,182,5,18,80,112,368,2024-04-17,0.3,0,0.9,0,1,1.3586,18.64,80.51,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,182,5,18,80,86,560,2024-05-26,0.3,0,1.0,1,0,1.494,23.42,73.44,1.98,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,183,5,16,25,94,247,2024-04-14,0.6,8,1.0,1,1,3.1224,16.75,81.8,1.95,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,183,6,20,50,59,567,2024-05-15,1.6,0,0.781,0,1,1.4277,21.34,69.96,2.16,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.4,0,0.1,0,0.2,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0
0,185,6,20,68,63,486,2024-04-05,0.6,0,1.0,1,0,1.4564,16.63,79.65,1.47,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0
0,188,0,5,6,65,536,2024-06-05,0.5,0,0.922,0,1,1.5069,24.31,71.97,1.71,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,189,0,5,7,67,37,2024-04-01,0.0,0,1.0,0,0,3.6744,15.6,81.45,1.34,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,189,2,29,78,157,600,2024-06-20,3.1,0,0.967,0,0,10.5162,27.53,85.86,1.73,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.0,0,0.0,0,0.2,0,1.0,0,0.1,0,0.1,0,0.2,0,0.0,0,0.2,0,0.1,0,0.3,0,0.4,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,0
0,190,6,20,50,170,6,2024-06-18,1.4,4,0.555,0,1,12.9395,26.46,84.98,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.1,0,0.1,0,0.2,0,0.0,0,0.5,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,190,0,5,7,67,367,2024-04-22,0.6,0,0.83,0,1,2.0194,18.08,79.27,1.46,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,190,5,22,81,56,783,2024-04-05,0.3,0,0.803,1,1,1.7085,16.84,75.85,1.33,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,193,2,29,78,82,4,2024-04-17,3.0,5,0.893,0,0,1.3532,18.92,76.79,1.82,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,0,0.0,0,0.0,0,0.4,0,0.3,0,0.0,0,0.6,0,1.4,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,194,2,31,79,228,7,2024-05-18,0.5,0,1.0,1,0,1.5805,23.2,78.22,1.44,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,194,6,10,38,190,715,2024-05-16,0.2,0,1.0,0,0,1.4098,23.6,76.16,1.45,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,204,6,4,28,10,79,2024-06-22,0.5,0,0.721,1,1,7.9299,27.22,82.29,1.43,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.2,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
12,205,6,10,38,190,715,2024-06-11,0.3,6,1.0,0,0,7.8305,25.89,85.43,1.8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,206,0,28,72,154,834,2024-05-18,0.5,16,1.0,1,0,0.9124,24.36,75.03,2.28,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1,0.2,1,0.0,1,0.0,1,0.2,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,207,6,4,28,168,554,2024-04-04,0.6,7,0.866,1,1,2.2233,17.65,79.25,2.67,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1
12,207,5,18,80,110,763,2024-04-20,0.5,0,0.884,1,1,2.9021,20.95,80.56,2.35,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,210,6,24,51,153,419,2024-06-13,0.3,0,1.0,0,0,7.5522,26.17,80.73,1.66,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,211,5,18,80,109,321,2024-04-07,0.7,0,0.934,0,1,2.0336,16.55,79.62,1.23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.1,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,213,6,4,53,156,26,2024-04-20,0.5,0,0.909,1,1,1.5597,18.96,82.31,1.88,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,213,2,29,76,60,740,2024-06-24,0.5,4,0.95,0,1,11.2196,26.31,85.25,1.32,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.1,0,0.1,0,0.0,1
0,215,6,4,28,167,843,2024-04-23,0.5,7,0.902,0,1,1.3099,19.12,76.62,1.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.3,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,216,6,8,29,116,150,2024-05-27,0.3,11,1.0,0,0,2.1089,23.23,66.51,2.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.1,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
12,226,1,7,17,42,705,2024-05-10,0.4,0,0.875,0,1,2.0364,21.14,70.11,2.13,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.1,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0
12,227,6,4,28,149,215,2024-06-08,4.0,0,0.599,1,1,3.8271,25.35,82.74,2.14,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.3,0,0.6,0,0.3,0,0.5,0,0.0,0,0.3,0,0.1,0,0.2,0,0.5,0,0.6,0,0.0,0,0.1,0,0.2,0,0.0,0,0.1,0,0.0,0
0,229,1,7,17,42,415,2024-04-23,0.5,0,0.952,0,0,1.3085,19.05,76.62,1.47,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,234,6,8,29,113,16,2024-05-01,1.1,0,0.882,1,1,2.2983,19.66,73.46,1.18,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.7,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0,234,5,15,42,89,58,2024-04-08,0.8,4,1.0,0,0,1.4172,16.21,77.21,1.23,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.2,0,0.0,0,0.1,0,0.3,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,236,6,4,28,81,70,2024-05-07,3.0,1,1.0,0,0,0.7427,20.64,68.29,1.44,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.4,0,0.2,0,0.2,0,0.1,0,0.0,0,0.4,0,0.1,0,0.1,1,0.2,0,0.2,0,0.2,0,0.1,0,0.0,0,0.4,0,0.1,0,0.0,0,0.1,0,0.1,0
0,237,5,16,27,100,293,2024-06-16,0.3,11,1.0,1,0,8.051,26.59,81.48,1.52,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.1,0,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1
0,238,6,4,28,1,117,2024-05-31,3.8,0,1.0,0,0,2.4575,23.66,67.25,1.93,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.3,0,0.2,0,0.3,0,0.5,0,0.4,0,0.3,0,0.0,0,0.0,0,0.1,0,0.4,0,0.2,0,0.1,0,0.2,0,0.4,0,0.3,0,0.1,0,0.0,0,0.0,0
0,238,6,21,61,215,222,2024-06-05,0.5,2,1.0,0,0,1.3085,24.24,71.43,1.84,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.2,0,0.0,1,0.0,1,0.0,1,0.0,1
0,239,6,20,50,229,212,2024-06-02,0.8,8,0.749,1,1,1.763,23.5,69.71,1.64,0.1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.4,0,0.0,0,0.0,0,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.1,0,0.0,1,0.0,1,0.0,1,0.0,1,0.1,1,0.0,1
